frame,timestamp
0,1774420147.1626835
1,1774420147.1936364
2,1774420147.2257588
3,1774420147.2579198
4,1774420147.3062832
5,1774420147.3380122
6,1774420147.3697476
7,1774420147.4019778
8,1774420147.4342687
9,1774420147.4662983
10,1774420147.498109
11,1774420147.5301938
12,1774420147.5617042
13,1774420147.5944104
14,1774420147.6268878
15,1774420147.6589344
16,1774420147.7067766
17,1774420147.737948
18,1774420147.769776
19,1774420147.8021195
20,1774420147.8344705
21,1774420147.8658159
22,1774420147.899094
23,1774420147.9333415
24,1774420147.9617379
25,1774420147.9938288
26,1774420148.0282946
27,1774420148.0768507
28,1774420148.1060402
29,1774420148.13781
30,1774420148.1698818
31,1774420148.2018657
32,1774420148.2357485
33,1774420148.2660458
34,1774420148.2992613
35,1774420148.3304949
36,1774420148.3623316
37,1774420148.3939774
38,1774420148.441933
39,1774420148.4738786
40,1774420148.506778
41,1774420148.5388288
42,1774420148.5699313
43,1774420148.6016672
44,1774420148.6337824
45,1774420148.665798
46,1774420148.6981177
47,1774420148.7312336
48,1774420148.7632203
49,1774420148.7939768
50,1774420148.8418705
51,1774420148.8739748
52,1774420148.9060621
53,1774420148.9417408
54,1774420148.969791
55,1774420149.0020447
56,1774420149.0340953
57,1774420149.0659869
58,1774420149.0983572
59,1774420149.130747
60,1774420149.1621058
61,1774420149.2104788
62,1774420149.2437565
63,1774420149.2745643
64,1774420149.3104894
65,1774420149.3384356
66,1774420149.3706832
67,1774420149.4019067
68,1774420149.434121
69,1774420149.4658954
70,1774420149.4990628
71,1774420149.5300767
72,1774420149.5777454
73,1774420149.610418
74,1774420149.6418607
75,1774420149.6743731
76,1774420149.710411
77,1774420149.7392304
78,1774420149.7723377
79,1774420149.801937
80,1774420149.836559
81,1774420149.8656893
82,1774420149.8977628
83,1774420149.9468403
84,1774420149.9779181
85,1774420150.010487
86,1774420150.041628
87,1774420150.0758781
88,1774420150.1058102
89,1774420150.1379921
90,1774420150.170451
91,1774420150.2018387
92,1774420150.2336044
93,1774420150.2690773
94,1774420150.2994807
95,1774420150.348336
96,1774420150.3779578
97,1774420150.4106045
98,1774420150.442912
99,1774420150.4754052
100,1774420150.5058033
101,1774420150.5388165
102,1774420150.5737054
103,1774420150.6019602
104,1774420150.6340978
105,1774420150.667594
106,1774420150.6978378
107,1774420150.745913
108,1774420150.7787716
109,1774420150.8098798
110,1774420150.8440938
111,1774420150.8737814
112,1774420150.9057915
113,1774420150.9376447
114,1774420150.9699779
115,1774420151.0023515
116,1774420151.0352995
117,1774420151.0818968
118,1774420151.114092
119,1774420151.1458576
120,1774420151.1785543
121,1774420151.2104795
122,1774420151.24192
123,1774420151.2736938
124,1774420151.3096464
125,1774420151.3396862
126,1774420151.3700132
127,1774420151.4018414
128,1774420151.4340773
129,1774420151.4830487
130,1774420151.5146182
131,1774420151.5467281
132,1774420151.5781026
133,1774420151.6104906
134,1774420151.6437585
135,1774420151.673649
136,1774420151.7056906
137,1774420151.7386081
138,1774420151.7716322
139,1774420151.802224
140,1774420151.8339434
141,1774420151.8856454
142,1774420151.915923
143,1774420151.947169
144,1774420151.9779043
145,1774420152.0103698
146,1774420152.0417106
147,1774420152.077403
148,1774420152.1060317
149,1774420152.1388428
150,1774420152.169854
151,1774420152.2189288
152,1774420152.2496629
153,1774420152.283398
154,1774420152.3163404
155,1774420152.3480494
156,1774420152.378008
157,1774420152.4106338
158,1774420152.4444225
159,1774420152.4771633
160,1774420152.5063465
161,1774420152.5411339
162,1774420152.5730808
163,1774420152.618062
164,1774420152.6522763
165,1774420152.6834705
166,1774420152.716082
167,1774420152.7460654
168,1774420152.77887
169,1774420152.8104062
170,1774420152.842151
171,1774420152.8744867
172,1774420152.9058776
173,1774420152.9401822
174,1774420152.985629
175,1774420153.0193055
176,1774420153.0505407
177,1774420153.0818539
178,1774420153.1138177
179,1774420153.145983
180,1774420153.177673
181,1774420153.2098181
182,1774420153.242301
183,1774420153.274196
184,1774420153.3061514
185,1774420153.3376539
186,1774420153.386114
187,1774420153.4181666
188,1774420153.450145
189,1774420153.4818506
190,1774420153.51386
191,1774420153.5463004
192,1774420153.5777454
193,1774420153.6099808
194,1774420153.642142
195,1774420153.6785245
196,1774420153.7063425
197,1774420153.7537327
198,1774420153.7875652
199,1774420153.8188257
200,1774420153.8521657
201,1774420153.8818614
202,1774420153.9139616
203,1774420153.946329
204,1774420153.978303
205,1774420154.0096421
206,1774420154.041864
207,1774420154.074576
208,1774420154.1221685
209,1774420154.1547766
210,1774420154.1869297
211,1774420154.2183397
212,1774420154.2521677
213,1774420154.281863
214,1774420154.3145502
215,1774420154.3473227
216,1774420154.3782985
217,1774420154.4103878
218,1774420154.4416442
219,1774420154.4744642
220,1774420154.5218952
221,1774420154.5538747
222,1774420154.5901804
223,1774420154.6188426
224,1774420154.652174
225,1774420154.6818056
226,1774420154.7170928
227,1774420154.7466762
228,1774420154.7779846
229,1774420154.809626
230,1774420154.8419158
231,1774420154.889842
232,1774420154.923978
233,1774420154.9544475
234,1774420154.9869118
235,1774420155.0188398
236,1774420155.051073
237,1774420155.0821118
238,1774420155.114119
239,1774420155.1463377
240,1774420155.1779037
241,1774420155.2098298
242,1774420155.2586017
243,1774420155.2898312
244,1774420155.3222518
245,1774420155.3542032
246,1774420155.3863091
247,1774420155.4188175
248,1774420155.4500713
249,1774420155.4822109
250,1774420155.5137722
251,1774420155.5456915
252,1774420155.578608
253,1774420155.609871
254,1774420155.6577764
255,1774420155.6901274
256,1774420155.7223735
257,1774420155.753944
258,1774420155.7859664
259,1774420155.8178904
260,1774420155.8503947
261,1774420155.8818297
262,1774420155.9139616
263,1774420155.946244
264,1774420155.9779048
265,1774420156.0098226
266,1774420156.0579836
267,1774420156.0898006
268,1774420156.1218333
269,1774420156.1538396
270,1774420156.1856554
271,1774420156.2176926
272,1774420156.2500203
273,1774420156.2820797
274,1774420156.314015
275,1774420156.3459735
276,1774420156.3937678
277,1774420156.4263566
278,1774420156.4579852
279,1774420156.489814
280,1774420156.5219882
281,1774420156.5539181
282,1774420156.5860038
283,1774420156.6178758
284,1774420156.6499555
285,1774420156.6819644
286,1774420156.713959
287,1774420156.7463117
288,1774420156.7941008
289,1774420156.8260803
290,1774420156.8577466
291,1774420156.8899002
292,1774420156.9218829
293,1774420156.9538689
294,1774420156.9858577
295,1774420157.0178094
296,1774420157.0499284
297,1774420157.0818362
