timestamp,bvp
1774420147.035954,73
1774420147.0526004,72
1774420147.0692894,69
1774420147.0859308,67
1774420147.102599,63
1774420147.1193132,60
1774420147.1359222,56
1774420147.1526709,53
1774420147.1692915,50
1774420147.1859176,47
1774420147.2025971,44
1774420147.2193048,42
1774420147.235959,40
1774420147.2526102,39
1774420147.2692678,37
1774420147.285994,35
1774420147.3026266,33
1774420147.3193598,31
1774420147.3362122,29
1774420147.3529916,27
1774420147.369418,25
1774420147.3863695,23
1774420147.402649,22
1774420147.4199145,21
1774420147.4359784,20
1774420147.453237,19
1774420147.4702485,19
1774420147.486531,18
1774420147.5032902,17
1774420147.5197392,17
1774420147.5360827,17
1774420147.5530272,16
1774420147.5698352,16
1774420147.5877779,16
1774420147.6036553,15
1774420147.6211374,16
1774420147.6369007,17
1774420147.6538203,21
1774420147.6711922,27
1774420147.688142,34
1774420147.705013,40
1774420147.719868,48
1774420147.7360792,54
1774420147.7529037,58
1774420147.7698286,60
1774420147.7865694,60
1774420147.8027697,58
1774420147.8198357,56
1774420147.8361096,54
1774420147.8529234,51
1774420147.8741271,48
1774420147.887623,46
1774420147.9084585,44
1774420147.9271421,42
1774420147.9394362,40
1774420147.9608471,40
1774420147.9722245,39
1774420147.9935951,39
1774420148.0029166,38
1774420148.0211465,38
1774420148.036772,38
1774420148.0571506,37
1774420148.0693421,36
1774420148.0871186,35
1774420148.1037452,34
1774420148.119999,33
1774420148.1371484,32
1774420148.153388,31
1774420148.1692905,30
1774420148.1968951,29
1774420148.2026873,28
1774420148.2201695,28
1774420148.2359881,28
1774420148.2540455,27
1774420148.2721386,27
1774420148.2866306,27
1774420148.3034098,27
1774420148.323438,27
1774420148.3437865,27
1774420148.3555229,27
1774420148.376878,28
1774420148.3873134,32
1774420148.4033518,37
1774420148.424842,43
1774420148.4380789,50
1774420148.455796,58
1774420148.4728663,64
1774420148.488878,68
1774420148.5071123,70
1774420148.5208838,70
1774420148.539082,69
1774420148.5529242,67
1774420148.5698168,65
1774420148.586118,62
1774420148.6025314,60
1774420148.6271355,57
1774420148.6439304,55
1774420148.6542459,53
1774420148.6707625,51
1774420148.686272,49
1774420148.7067847,48
1774420148.7202861,48
1774420148.742047,47
1774420148.753969,47
1774420148.776892,46
1774420148.7873747,46
1774420148.8088448,45
1774420148.822027,43
1774420148.838028,42
1774420148.8568804,40
1774420148.8713477,40
1774420148.8864253,39
