frame,timestamp
0,1774422003.4428177
1,1774422003.474896
2,1774422003.506932
3,1774422003.55491
4,1774422003.586888
5,1774422003.6189654
6,1774422003.6511497
7,1774422003.6831145
8,1774422003.7152233
9,1774422003.7469149
10,1774422003.779413
11,1774422003.8109245
12,1774422003.843051
13,1774422003.8751285
14,1774422003.90716
15,1774422003.9552078
16,1774422003.9871328
17,1774422004.0194685
18,1774422004.0510008
19,1774422004.0837946
20,1774422004.1150522
21,1774422004.1472318
22,1774422004.1820366
23,1774422004.2124012
24,1774422004.2436168
25,1774422004.2775896
26,1774422004.3071861
27,1774422004.3557408
28,1774422004.3875146
29,1774422004.4190686
30,1774422004.4511678
31,1774422004.4842014
32,1774422004.5154781
33,1774422004.5491872
34,1774422004.5793555
35,1774422004.6129055
36,1774422004.6434796
37,1774422004.6755738
38,1774422004.7078743
39,1774422004.7566283
40,1774422004.7872598
41,1774422004.8196597
42,1774422004.8526287
43,1774422004.8830867
44,1774422004.917121
45,1774422004.9487681
46,1774422004.9807403
47,1774422005.0128803
48,1774422005.0436895
49,1774422005.0768332
50,1774422005.1072044
51,1774422005.1557238
52,1774422005.1877277
53,1774422005.2198458
54,1774422005.2517362
55,1774422005.2832866
56,1774422005.314984
57,1774422005.3481052
58,1774422005.3801138
59,1774422005.4121828
60,1774422005.4434712
61,1774422005.4752648
62,1774422005.5074804
63,1774422005.5571747
64,1774422005.5883658
65,1774422005.6208353
66,1774422005.654444
67,1774422005.6834419
68,1774422005.7151008
69,1774422005.7491474
70,1774422005.7791197
71,1774422005.8159854
72,1774422005.848799
73,1774422005.8776603
74,1774422005.907211
75,1774422005.9557972
76,1774422005.9902565
77,1774422006.023774
78,1774422006.0562067
79,1774422006.0832117
80,1774422006.11997
81,1774422006.14711
82,1774422006.180663
83,1774422006.2121994
84,1774422006.2433355
85,1774422006.2750673
86,1774422006.3071487
87,1774422006.3555667
88,1774422006.390235
89,1774422006.4191248
90,1774422006.453351
91,1774422006.4878888
92,1774422006.5168753
93,1774422006.5480216
94,1774422006.5797865
95,1774422006.613317
96,1774422006.6444829
97,1774422006.6774333
98,1774422006.707201
99,1774422006.7400684
100,1774422006.788475
101,1774422006.8215625
102,1774422006.851611
103,1774422006.8855138
104,1774422006.9153905
105,1774422006.9474046
106,1774422006.9804337
107,1774422007.0120814
108,1774422007.045575
109,1774422007.0753114
110,1774422007.108493
111,1774422007.1554675
112,1774422007.188781
113,1774422007.2199035
114,1774422007.2518117
115,1774422007.283111
116,1774422007.316669
117,1774422007.348671
118,1774422007.3806858
119,1774422007.4110332
120,1774422007.4436777
121,1774422007.4752905
122,1774422007.5072527
123,1774422007.5566924
124,1774422007.587292
125,1774422007.6236897
126,1774422007.6512105
127,1774422007.6881459
128,1774422007.7166185
129,1774422007.7475438
130,1774422007.7792988
131,1774422007.8147159
132,1774422007.8433466
133,1774422007.879651
134,1774422007.9073205
135,1774422007.9390337
136,1774422007.9891005
137,1774422008.0237608
138,1774422008.0515108
139,1774422008.0845494
140,1774422008.1160045
141,1774422008.1488814
142,1774422008.179704
143,1774422008.2111268
144,1774422008.2460132
145,1774422008.2753239
146,1774422008.3078284
147,1774422008.3409646
148,1774422008.3896635
149,1774422008.4192636
150,1774422008.4516482
151,1774422008.4831102
152,1774422008.5151622
153,1774422008.5472205
154,1774422008.5810285
155,1774422008.6110723
156,1774422008.643095
157,1774422008.675131
158,1774422008.7075117
159,1774422008.7403328
160,1774422008.7900293
161,1774422008.819143
162,1774422008.852812
163,1774422008.884071
164,1774422008.9203072
165,1774422008.948784
166,1774422008.9791918
167,1774422009.016263
168,1774422009.0430348
169,1774422009.075199
170,1774422009.1071699
171,1774422009.1402137
172,1774422009.1870515
173,1774422009.219791
174,1774422009.2511082
175,1774422009.2831979
176,1774422009.315117
177,1774422009.347512
178,1774422009.3807552
179,1774422009.4184341
180,1774422009.4437199
181,1774422009.4773996
182,1774422009.5069003
183,1774422009.5390995
184,1774422009.588224
185,1774422009.6203382
186,1774422009.651825
187,1774422009.6858804
188,1774422009.7153203
189,1774422009.7510445
190,1774422009.7790568
191,1774422009.811045
192,1774422009.8448286
193,1774422009.8752987
194,1774422009.9071016
195,1774422009.9390926
196,1774422009.990716
197,1774422010.019903
198,1774422010.0510468
199,1774422010.0830405
200,1774422010.1171238
201,1774422010.149928
202,1774422010.1790667
203,1774422010.2147765
204,1774422010.243132
205,1774422010.2752254
206,1774422010.3079412
207,1774422010.3403974
208,1774422010.387709
209,1774422010.4195657
210,1774422010.451926
211,1774422010.4840977
212,1774422010.5154486
213,1774422010.5471616
214,1774422010.5796566
215,1774422010.6111228
216,1774422010.646695
217,1774422010.6755772
218,1774422010.7091758
219,1774422010.7406514
220,1774422010.787371
221,1774422010.8190846
222,1774422010.851095
223,1774422010.8831162
224,1774422010.9176273
225,1774422010.9503937
226,1774422010.9799204
227,1774422011.0111144
228,1774422011.0466928
229,1774422011.0752835
230,1774422011.1074567
231,1774422011.1390529
232,1774422011.1872153
233,1774422011.2193923
234,1774422011.2514122
235,1774422011.2867947
236,1774422011.3150907
237,1774422011.3478618
238,1774422011.3843524
239,1774422011.4111097
240,1774422011.4434009
241,1774422011.4767532
242,1774422011.507185
243,1774422011.5405037
244,1774422011.5870442
245,1774422011.6226666
246,1774422011.6514127
247,1774422011.6837316
248,1774422011.7185748
249,1774422011.758511
250,1774422011.780853
251,1774422011.81159
252,1774422011.8487213
253,1774422011.8755057
254,1774422011.9071565
255,1774422011.9390152
256,1774422011.9756722
257,1774422012.019953
258,1774422012.0572941
259,1774422012.085387
260,1774422012.1163056
261,1774422012.1467736
262,1774422012.1796372
263,1774422012.2134185
264,1774422012.2472591
265,1774422012.2757747
