timestamp,bvp
1774420947.491848,44
1774420947.5083957,43
1774420947.5250115,41
1774420947.541741,40
1774420947.5583973,39
1774420947.5750375,38
1774420947.5917614,37
1774420947.6083813,35
1774420947.6250267,34
1774420947.6416783,33
1774420947.658385,31
1774420947.675036,30
1774420947.6917303,30
1774420947.7083912,29
1774420947.72501,28
1774420947.7419198,27
1774420947.7586906,27
1774420947.775498,27
1774420947.7922285,26
1774420947.8085542,26
1774420947.8254354,26
1774420947.8421242,26
1774420947.8594415,26
1774420947.875325,26
1774420947.8919814,25
1774420947.9086125,25
1774420947.9261658,25
1774420947.9431171,27
1774420947.9587061,31
1774420947.977266,36
1774420947.9922628,41
1774420948.0087538,47
1774420948.0253103,53
1774420948.041889,58
1774420948.0587196,62
1774420948.0750175,63
1774420948.0921528,64
1774420948.1086192,63
1774420948.125262,63
1774420948.1418912,62
1774420948.1586497,61
1774420948.1755862,59
1774420948.1919222,57
1774420948.2086408,55
1774420948.225337,52
1774420948.2419245,50
1774420948.258702,48
1774420948.2757895,46
1774420948.2938576,45
1774420948.309208,43
1774420948.3258004,42
1774420948.3422542,41
1774420948.3587294,40
1774420948.3754997,39
1774420948.3930874,37
1774420948.4103503,36
1774420948.425671,35
1774420948.4420178,34
1774420948.4586773,33
1774420948.475027,32
1774420948.4924781,31
1774420948.50893,30
1774420948.5256634,29
1774420948.5420167,29
1774420948.5599644,29
1774420948.5789196,28
1774420948.59331,28
1774420948.610126,28
1774420948.6250803,28
1774420948.6439128,28
1774420948.6608098,27
1774420948.676152,27
1774420948.692496,27
1774420948.7089171,27
1774420948.7260785,28
1774420948.7489614,31
1774420948.758917,35
1774420948.775725,40
1774420948.793329,45
1774420948.8121393,51
1774420948.826712,56
1774420948.8422368,60
1774420948.8589797,62
1774420948.8750386,63
1774420948.9040444,63
1774420948.9090958,63
1774420948.9323277,62
1774420948.9425068,61
1774420948.9643652,60
1774420948.9759347,58
1774420948.9933794,56
1774420949.00965,54
1774420949.0263784,51
1774420949.0424838,49
1774420949.058985,48
1774420949.0763707,46
1774420949.0931025,44
1774420949.108408,43
1774420949.1259146,41
1774420949.142334,40
1774420949.1598265,39
1774420949.1756918,37
1774420949.192262,36
1774420949.2087562,34
1774420949.225934,33
1774420949.2421644,32
1774420949.2600696,31
1774420949.2757819,31
1774420949.292527,30
1774420949.3100398,29
1774420949.3262882,29
1774420949.3425384,29
1774420949.359905,28
1774420949.376219,28
1774420949.3933399,28
1774420949.413412,28
1774420949.426199,27
1774420949.442449,27
1774420949.4686532,27
1774420949.475562,27
1774420949.4936378,27
1774420949.50994,28
1774420949.5250823,31
1774420949.5424037,35
1774420949.564804,40
1774420949.5758457,45
1774420949.5924807,51
1774420949.6090977,56
1774420949.629543,60
1774420949.6428454,62
1774420949.6592155,63
1774420949.676309,63
1774420949.6925962,63
1774420949.708938,62
1774420949.725129,60
1774420949.7434182,59
1774420949.7587647,57
1774420949.7783117,55
1774420949.7924092,52
1774420949.8099856,50
1774420949.826375,48
1774420949.8460429,45
1774420949.859311,44
1774420949.8765411,42
1774420949.8924255,41
1774420949.909081,40
1774420949.9262536,39
1774420949.9468215,37
1774420949.9637883,36
1774420949.9786835,35
1774420949.992544,33
1774420950.009053,32
1774420950.0256677,31
1774420950.0429142,30
1774420950.0592206,29
1774420950.0749626,28
1774420950.0924747,28
1774420950.1088994,27
1774420950.1256776,27
1774420950.1421907,27
1774420950.1589532,26
1774420950.1761804,26
1774420950.1982725,26
1774420950.2097502,26
1774420950.228242,25
1774420950.2488792,25
1774420950.2590346,25
1774420950.2758162,24
1774420950.2933893,25
1774420950.3089921,26
1774420950.325783,30
1774420950.3448672,34
1774420950.358602,40
1774420950.3768387,45
1774420950.392439,51
1774420950.4089105,56
1774420950.4355283,59
1774420950.4453323,60
1774420950.458303,61
1774420950.475021,60
1774420950.4934015,60
1774420950.5146043,59
1774420950.5256627,57
1774420950.54235,56
1774420950.5625043,54
1774420950.5757205,51
1774420950.5925276,49
1774420950.6095169,47
1774420950.6262503,45
1774420950.6454167,43
1774420950.6584074,42
1774420950.675897,40
1774420950.6922498,40
1774420950.7098742,39
1774420950.7285633,37
1774420950.7424068,36
1774420950.7593625,35
1774420950.7753665,33
1774420950.7926214,32
1774420950.811942,31
1774420950.8360546,30
1774420950.8424845,29
1774420950.8590865,29
1774420950.875504,28
1774420950.89231,28
1774420950.9115133,27
1774420950.9256473,27
1774420950.9423022,27
1774420950.9598541,27
1774420950.9763954,27
1774420950.9935424,27
1774420951.012466,27
1774420951.0259326,27
1774420951.042389,27
1774420951.0600958,27
1774420951.076616,27
1774420951.0937452,29
1774420951.1095386,32
1774420951.1259089,37
1774420951.1429906,41
1774420951.158378,47
1774420951.1756725,53
1774420951.1924086,58
1774420951.2096262,61
1774420951.2259026,62
1774420951.2433221,62
1774420951.259377,62
1774420951.2800736,61
1774420951.2928836,59
1774420951.310083,58
1774420951.3319762,56
1774420951.3459804,54
1774420951.3626323,52
1774420951.3765101,49
1774420951.3925037,47
1774420951.4104702,46
1774420951.425817,44
