timestamp,bvp
1774413674.6934004,32
1774413674.7100863,31
1774413674.7267308,31
1774413674.7434177,31
1774413674.760052,30
1774413674.7767212,30
1774413674.7934148,29
1774413674.810018,28
1774413674.8274503,28
1774413674.8433871,29
1774413674.8600605,32
1774413674.876739,38
1774413674.89335,45
1774413674.910054,53
1774413674.926725,60
1774413674.9433706,64
1774413674.9600384,64
1774413674.9767747,62
1774413674.995241,59
1774413675.0108757,55
1774413675.0279174,51
1774413675.044935,49
1774413675.0602655,48
1774413675.0773249,47
1774413675.0936768,47
1774413675.11054,47
1774413675.127242,48
1774413675.144194,49
1774413675.1600819,50
1774413675.184155,51
1774413675.1971846,52
1774413675.2106607,52
1774413675.2279932,51
1774413675.248053,49
1774413675.2607524,46
1774413675.2781003,43
1774413675.2938943,40
1774413675.3103828,37
1774413675.3278246,34
1774413675.344301,31
1774413675.3607316,29
1774413675.3775382,26
1774413675.3940582,24
1774413675.4104567,21
1774413675.4287975,20
1774413675.4447458,21
1774413675.4607503,25
1774413675.4883492,33
1774413675.4993358,42
1774413675.515469,55
1774413675.529012,67
1774413675.55647,77
1774413675.5651765,84
1774413675.582106,87
1774413675.598163,86
1774413675.6152384,83
1774413675.628653,79
1774413675.652701,74
1774413675.6619701,69
1774413675.6837773,65
1774413675.695227,61
1774413675.7158825,57
1774413675.7279558,54
1774413675.746978,53
1774413675.7617326,52
1774413675.7784092,52
1774413675.797482,54
1774413675.8111315,56
1774413675.8272195,59
1774413675.8491352,62
1774413675.8609068,64
1774413675.8887424,66
1774413675.894894,67
1774413675.9199553,68
1774413675.931612,68
1774413675.944698,69
1774413675.966863,70
1774413675.9766383,70
1774413675.9973345,71
1774413676.0191247,71
1774413676.027088,71
1774413676.04486,69
1774413676.0614722,66
1774413676.0819168,64
1774413676.0980203,64
1774413676.1140032,65
1774413676.127577,67
1774413676.1489115,70
1774413676.1622145,72
1774413676.178367,72
1774413676.19408,70
1774413676.2103,66
1774413676.2291887,60
1774413676.2567017,54
1774413676.2635067,48
1774413676.289956,42
1774413676.2957354,38
1774413676.316648,34
1774413676.3380609,32
1774413676.343438,33
1774413676.363721,37
1774413676.376779,41
1774413676.402257,47
1774413676.4099693,54
1774413676.430321,60
1774413676.4495983,63
1774413676.461132,63
1774413676.4812427,59
1774413676.4972336,53
