timestamp,bvp
1774419260.1849585,42
1774419260.2015867,42
1774419260.2182474,42
1774419260.234943,42
1774419260.2516136,43
1774419260.268251,44
1774419260.284943,45
1774419260.3015723,45
1774419260.3182309,44
1774419260.3349066,42
1774419260.3515866,40
1774419260.368251,37
1774419260.384929,34
1774419260.4015853,30
1774419260.4182615,28
1774419260.4349158,25
1774419260.451944,22
1774419260.469187,20
1774419260.4858723,17
1774419260.502155,15
1774419260.5186021,13
1774419260.5351336,11
1774419260.5521035,9
1774419260.56867,8
1774419260.5853093,8
1774419260.6018934,8
1774419260.6185424,9
1774419260.635728,10
1774419260.6519423,13
1774419260.668667,19
1774419260.684985,27
1774419260.7019894,38
1774419260.7185218,48
1774419260.735467,58
1774419260.7524633,66
1774419260.7686486,70
1774419260.785214,70
1774419260.8018742,67
1774419260.818788,63
1774419260.8350658,58
1774419260.8520136,53
1774419260.8685443,49
1774419260.8851461,46
1774419260.9019227,44
1774419260.9182794,44
1774419260.9351358,44
1774419260.951652,45
1774419260.9685137,46
1774419260.9852016,46
1774419261.0018883,47
1774419261.0184307,47
1774419261.0351408,46
1774419261.0516434,45
1774419261.0685382,42
1774419261.084879,40
1774419261.1022902,38
1774419261.118728,35
1774419261.135337,33
1774419261.1518261,31
1774419261.168728,29
1774419261.1860235,28
1774419261.2017648,27
1774419261.2183614,26
1774419261.2350104,25
1774419261.251891,24
1774419261.268338,23
1774419261.2852366,22
1774419261.301814,21
1774419261.3187425,20
1774419261.335172,20
1774419261.3519418,23
1774419261.368625,29
1774419261.386318,37
1774419261.4015906,45
1774419261.4182656,55
1774419261.43526,63
1774419261.4520302,68
1774419261.4689007,69
1774419261.4850106,67
1774419261.5019917,62
1774419261.5184958,57
1774419261.5350866,52
1774419261.5516212,48
1774419261.5685928,44
1774419261.5851865,42
1774419261.601798,41
1774419261.6185458,41
1774419261.6352868,41
1774419261.6518424,43
1774419261.6685925,44
1774419261.6850224,46
1774419261.7017283,46
1774419261.7182899,46
1774419261.734976,45
1774419261.752029,43
1774419261.7719395,40
1774419261.7849271,39
1774419261.8086755,36
1774419261.8196661,34
1774419261.8357103,32
1774419261.8516548,30
1774419261.8792646,29
1774419261.884819,27
1774419261.9062467,26
1774419261.9222476,25
1774419261.9382896,24
1774419261.9542143,23
1774419261.9683511,23
1774419261.9866204,25
1774419262.0015821,29
1774419262.0200179,37
1774419262.0411584,45
1774419262.0517776,55
1774419262.0714529,63
1774419262.0882983,69
1774419262.1122093,70
1774419262.1236594,69
1774419262.1396925,65
1774419262.1525695,60
1774419262.1788938,55
1774419262.1873226,51
1774419262.2036746,47
1774419262.2196987,45
1774419262.2378743,44
1774419262.2530224,44
1774419262.2720215,44
1774419262.28611,45
1774419262.3038936,47
1774419262.3181334,48
1774419262.3388026,48
1774419262.354655,48
1774419262.3709073,46
1774419262.3873448,44
1774419262.40869,41
1774419262.420676,39
1774419262.439524,37
1774419262.460955,34
1774419262.4697742,32
1774419262.491673,30
1774419262.5034134,29
1774419262.5209565,27
1774419262.536808,26
1774419262.551731,25
1774419262.5687199,23
