timestamp,bvp
1774421414.3826005,40
1774421414.3992991,40
1774421414.4159305,39
1774421414.4325588,38
1774421414.449265,37
1774421414.4659243,35
1774421414.4826136,34
1774421414.4992297,32
1774421414.515915,31
1774421414.532607,29
1774421414.5492504,28
1774421414.5659528,27
1774421414.5826256,26
1774421414.599235,25
1774421414.616017,24
1774421414.632696,23
1774421414.650009,23
1774421414.6659524,23
1774421414.682808,24
1774421414.6994932,28
1774421414.7161577,33
1774421414.7336829,40
1774421414.749593,47
1774421414.7664416,56
1774421414.7828212,63
1774421414.799873,68
1774421414.816173,71
1774421414.83292,71
1774421414.849784,70
1774421414.8662813,68
1774421414.882831,65
1774421414.8997853,62
1774421414.9162564,59
1774421414.9330878,56
1774421414.9499106,53
1774421414.9663637,50
1774421414.9829674,48
1774421414.9996703,45
1774421415.0167239,44
1774421415.0328896,42
1774421415.049881,41
1774421415.0659719,41
1774421415.0837634,40
1774421415.0997605,40
1774421415.1164649,40
1774421415.1330922,39
1774421415.1580772,37
1774421415.1757555,36
1774421415.1916704,34
1774421415.199416,33
1774421415.2162263,31
1774421415.233032,30
1774421415.249721,28
1774421415.266573,27
1774421415.282992,26
1774421415.2996614,25
1774421415.3161926,24
1774421415.3328753,23
1774421415.3497508,23
1774421415.3663728,22
1774421415.3830962,22
1774421415.401764,21
1774421415.4162452,21
1774421415.4329114,22
1774421415.4496448,25
1774421415.4664288,30
1774421415.4828863,37
1774421415.499503,44
1774421415.5163991,53
1774421415.532746,60
1774421415.54954,66
1774421415.566494,69
1774421415.5827398,70
1774421415.5996132,69
1774421415.6167634,67
1774421415.6329591,64
1774421415.6498883,61
1774421415.6662247,58
1774421415.682813,55
1774421415.7003405,52
1774421415.717036,49
1774421415.7344124,46
1774421415.749451,44
1774421415.7681656,42
1774421415.7829568,41
1774421415.799684,40
1774421415.8164535,40
1774421415.832886,40
1774421415.8497212,39
1774421415.8660703,39
1774421415.8829193,38
1774421415.8994427,37
1774421415.916226,35
1774421415.933293,34
1774421415.949596,32
1774421415.9663687,31
1774421415.9844835,29
1774421415.999578,28
1774421416.0170963,27
1774421416.0339367,26
1774421416.0496697,24
1774421416.0677805,24
1774421416.0836043,23
1774421416.0995905,22
1774421416.1180718,22
1774421416.1330793,21
1774421416.1497595,21
1774421416.1664724,21
1774421416.1831994,22
1774421416.1996787,25
1774421416.2163599,30
1774421416.2328653,37
1774421416.2497532,44
1774421416.2658832,52
1774421416.2827513,59
1774421416.2996197,64
1774421416.3164175,67
1774421416.3327706,67
1774421416.3526084,66
1774421416.3661041,63
1774421416.3829775,60
1774421416.407015,57
1774421416.4164283,53
1774421416.4328496,50
1774421416.449415,47
1774421416.4664028,44
1774421416.4830415,42
1774421416.5051947,40
1774421416.5228841,40
1774421416.5368953,39
1774421416.5547626,39
1774421416.567387,39
1774421416.5868144,39
1774421416.6012018,38
1774421416.6258204,38
1774421416.633156,37
1774421416.6619508,36
1774421416.6669338,34
1774421416.682814,33
1774421416.6992843,32
1774421416.7164938,30
1774421416.7355917,29
1774421416.7572386,27
1774421416.7690296,26
1774421416.7915154,25
1774421416.8039362,24
1774421416.8255394,23
1774421416.8350298,22
1774421416.858896,21
1774421416.8694034,21
1774421416.890874,21
1774421416.9054523,21
1774421416.9191403,24
1774421416.937359,28
1774421416.951948,34
1774421416.9692373,41
1774421416.986332,49
1774421417.0008829,57
1774421417.0181725,63
1774421417.0329304,66
1774421417.0511081,67
1774421417.0659978,67
1774421417.0829384,64
1774421417.1076972,61
1774421417.1224709,58
1774421417.1406255,55
1774421417.1614869,51
1774421417.1751316,48
1774421417.1928377,45
1774421417.2008462,43
1774421417.2171152,41
1774421417.240995,40
1774421417.2582717,39
1774421417.2690458,38
1774421417.2842336,38
1774421417.3008394,38
1774421417.3161325,37
1774421417.332892,37
1774421417.3580062,36
1774421417.369962,35
1774421417.3867006,34
1774421417.4019754,32
1774421417.4179523,31
1774421417.4351652,29
