timestamp,bvp
1774418924.970084,40
1774418924.9867916,50
1774418925.003438,60
1774418925.0201254,68
1774418925.0367737,72
1774418925.0534215,74
1774418925.07009,73
1774418925.0867584,72
1774418925.1034079,71
1774418925.1201155,70
1774418925.136804,70
1774418925.1534264,71
1774418925.1701095,72
1774418925.1867642,72
1774418925.2034583,71
1774418925.2200792,70
1774418925.236962,68
1774418925.253907,66
1774418925.2701478,64
1774418925.2871764,63
1774418925.3036766,62
1774418925.320253,61
1774418925.3371646,60
1774418925.354657,58
1774418925.3706176,56
1774418925.3874357,54
1774418925.403936,52
1774418925.4208508,50
1774418925.4373105,47
1774418925.4635742,45
1774418925.472773,43
1774418925.4877782,42
1774418925.5045018,40
1774418925.5215263,40
1774418925.5379777,38
1774418925.55373,37
1774418925.570529,35
1774418925.5872564,34
1774418925.603797,33
1774418925.6204302,31
1774418925.636998,30
1774418925.6538522,28
1774418925.670312,27
1774418925.6869164,26
1774418925.7045715,24
1774418925.7259312,23
1774418925.741042,22
1774418925.7642603,21
1774418925.7704008,20
1774418925.7872772,19
1774418925.8041015,18
1774418925.8217306,17
1774418925.841603,16
1774418925.8569446,16
1774418925.8760624,15
1774418925.8967593,14
1774418925.9078403,13
1774418925.930419,13
1774418925.9404337,15
1774418925.9563127,20
1774418925.9749842,27
1774418925.9897738,36
1774418926.0039215,45
1774418926.0212126,55
1774418926.0375595,62
1774418926.0630336,67
1774418926.0790775,68
1774418926.0962744,67
1774418926.113144,66
1774418926.1282606,65
1774418926.136786,64
1774418926.157976,64
1774418926.178162,65
1774418926.1934395,66
1774418926.2101183,65
1774418926.2302868,65
1774418926.2437792,63
1774418926.2569609,61
1774418926.2719307,60
1774418926.288006,58
1774418926.3038223,57
1774418926.3247738,56
1774418926.3383062,54
1774418926.357951,53
1774418926.3703063,51
1774418926.3888204,49
1774418926.4042606,47
1774418926.4212513,45
1774418926.4421809,43
1774418926.455057,40
1774418926.4715056,39
1774418926.4880927,37
1774418926.504155,36
1774418926.5212955,34
1774418926.5385787,33
1774418926.554653,31
1774418926.5723093,30
1774418926.5887227,29
1774418926.6046615,28
1774418926.621142,26
1774418926.637209,25
1774418926.6539233,24
1774418926.6714876,23
1774418926.688248,21
1774418926.7057335,20
1774418926.7210333,19
1774418926.7374492,18
1774418926.7561316,17
1774418926.771171,16
1774418926.7879703,15
1774418926.8044326,14
1774418926.8207967,14
1774418926.8368945,13
1774418926.857159,12
1774418926.8718941,12
1774418926.88766,11
1774418926.90435,10
1774418926.921186,9
1774418926.938193,9
1774418926.9554217,10
1774418926.9711506,15
1774418926.9867024,21
1774418927.004798,29
1774418927.0209007,39
1774418927.0380135,47
1774418927.0546007,54
1774418927.0734448,58
1774418927.0886097,60
1774418927.1115234,59
1774418927.1240056,57
1774418927.1371107,56
1774418927.1551378,55
1774418927.175596,55
1774418927.187988,55
1774418927.204775,56
1774418927.222536,56
1774418927.2366636,56
1774418927.2540975,55
1774418927.2699764,54
1774418927.2878745,53
1774418927.3037739,52
1774418927.3226342,52
1774418927.339428,51
1774418927.359733,50
1774418927.3719552,49
1774418927.3881664,47
1774418927.4128902,45
1774418927.427716,43
1774418927.4430203,41
1774418927.4566603,40
1774418927.4715552,38
1774418927.493897,37
1774418927.506128,36
1774418927.5262425,34
1774418927.5408454,33
1774418927.5577946,32
1774418927.5730836,31
1774418927.596291,30
1774418927.6046898,29
1774418927.621763,28
1774418927.6382809,27
1774418927.6631484,26
1774418927.6700277,25
1774418927.700792,24
1774418927.7076838,23
1774418927.7295372,22
1774418927.7428002,21
1774418927.7714849,20
1774418927.7800653,19
1774418927.787324,18
1774418927.8044403,17
1774418927.8203044,16
1774418927.8420181,16
1774418927.8617318,15
1774418927.877891,14
1774418927.8897178,13
1774418927.907184,12
1774418927.9218588,12
1774418927.9397464,14
1774418927.9556828,18
1774418927.9709532,25
1774418927.9886649,34
1774418928.0038946,43
1774418928.0245557,53
1774418928.0385518,60
1774418928.0561602,65
1774418928.0707493,67
1774418928.0882704,66
1774418928.1047592,65
1774418928.1247766,64
1774418928.140513,64
1774418928.155284,65
1774418928.1734598,66
1774418928.1956723,67
1774418928.2131689,67
1774418928.2224164,66
1774418928.2415562,65
1774418928.2547762,63
1774418928.2726078,61
1774418928.2876077,60
1774418928.304985,59
1774418928.3297546,58
1774418928.339117,57
1774418928.3631861,56
1774418928.376113,54
1774418928.396203,52
1774418928.4062083,50
1774418928.4259744,48
1774418928.436735,46
1774418928.4583192,43
1774418928.4698956,41
1774418928.4945695,40
1774418928.5067565,39
1774418928.526568,37
1774418928.539498,36
1774418928.5564334,34
1774418928.574654,33
1774418928.5921292,32
1774418928.6065366,31
1774418928.6221957,30
1774418928.6415892,29
1774418928.6542242,28
1774418928.670946,26
1774418928.6882634,25
1774418928.7102706,24
1774418928.7249134,23
1774418928.740746,22
1774418928.7571137,21
1774418928.772372,20
1774418928.7872217,19
1774418928.8038616,18
1774418928.8296509,17
1774418928.8383214,16
1774418928.8606038,16
1774418928.8698895,15
1774418928.892705,14
1774418928.9053211,13
1774418928.9246314,12
1774418928.9365673,12
1774418928.9594238,12
1774418928.9704504,16
1774418928.988702,22
1774418929.0049145,30
1774418929.0213869,40
1774418929.0370345,49
1774418929.0541146,58
1774418929.070478,64
1774418929.088909,67
1774418929.106101,67
1774418929.1217024,66
1774418929.1391919,65
1774418929.1628976,65
1774418929.173155,65
1774418929.191199,66
1774418929.2045376,67
1774418929.221157,68
1774418929.2372375,67
1774418929.2546024,67
1774418929.2714834,65
1774418929.2916903,63
1774418929.3077128,62
1774418929.3236587,60
1774418929.3389442,59
1774418929.3578153,58
1774418929.3718007,57
1774418929.3871713,56
1774418929.4059668,54
1774418929.4227428,52
1774418929.4419487,50
1774418929.4609704,47
1774418929.479797,45
1774418929.4921606,43
1774418929.513029,41
1774418929.5281606,40
1774418929.537332,38
1774418929.5547855,36
1774418929.578756,35
1774418929.5930305,34
1774418929.6050844,32
1774418929.6313643,31
1774418929.637103,30
1774418929.6584148,28
1774418929.6698525,27
1774418929.690467,26
1774418929.705792,25
1774418929.7219088,24
1774418929.7427154,22
1774418929.7551594,21
1774418929.774988,20
1774418929.7878215,19
1774418929.8045747,18
1774418929.8221078,17
1774418929.8368258,16
1774418929.8553689,15
1774418929.8711398,15
1774418929.8937938,14
1774418929.9059868,13
1774418929.9277256,12
1774418929.9406388,11
1774418929.956859,10
1774418929.9710624,10
1774418929.9879584,10
1774418930.0057266,14
1774418930.0248406,20
1774418930.0369072,28
1774418930.0564656,38
1774418930.0698004,47
1774418930.0874138,56
1774418930.104189,62
1774418930.1216104,65
1774418930.1377556,65
1774418930.1625683,64
1774418930.1701252,62
1774418930.193318,61
1774418930.2066138,61
1774418930.2223208,61
1774418930.2415292,62
1774418930.262197,62
1774418930.2704837,62
1774418930.2904603,61
1774418930.3046215,60
1774418930.325947,59
1774418930.3380907,58
1774418930.3544905,57
1774418930.3705533,56
1774418930.3875086,55
1774418930.403715,54
1774418930.421139,52
1774418930.4366944,50
1774418930.454637,48
1774418930.4719775,46
1774418930.4888098,44
1774418930.503621,42
1774418930.5209813,40
1774418930.5379767,40
1774418930.5548058,38
1774418930.570973,37
1774418930.5892737,36
1774418930.605809,34
1774418930.6239774,33
1774418930.6419878,32
1774418930.6543832,31
1774418930.6742578,30
1774418930.6873045,29
1774418930.7063375,28
1774418930.721354,27
1774418930.7374306,26
1774418930.7547739,25
1774418930.772348,24
1774418930.7867637,23
1774418930.8037763,22
1774418930.8202615,21
1774418930.8370755,20
1774418930.8546417,19
1774418930.8717945,19
1774418930.88837,18
1774418930.904335,17
1774418930.9209857,16
1774418930.9386044,15
1774418930.9555826,15
1774418930.970737,15
1774418930.987089,18
1774418931.00329,23
1774418931.0283039,31
1774418931.03841,40
1774418931.059309,49
1774418931.0721107,58
1774418931.0881028,65
1774418931.1035867,68
1774418931.1224732,69
1774418931.1406727,68
1774418931.1610699,67
1774418931.169935,66
1774418931.197898,65
1774418931.2113688,65
1774418931.2263293,66
1774418931.2416615,66
1774418931.2605827,66
1774418931.2711308,65
1774418931.2927814,64
1774418931.3034697,62
1774418931.3216028,61
1774418931.341577,61
1774418931.3555238,60
1774418931.3711455,59
1774418931.3890107,58
1774418931.406032,56
1774418931.421542,54
1774418931.4368894,52
1774418931.4539773,50
1774418931.470827,47
1774418931.4876287,45
1774418931.5038095,43
1774418931.5204973,41
1774418931.5381818,40
1774418931.5604634,39
1774418931.5795045,37
1774418931.5955935,36
1774418931.604559,34
1774418931.6220348,33
1774418931.6367204,32
1774418931.6595404,31
1774418931.6697628,30
1774418931.6905074,29
1774418931.7066457,28
1774418931.722747,26
1774418931.7363725,25
1774418931.7555983,24
1774418931.7796495,23
1774418931.787397,21
1774418931.804686,20
1774418931.82113,19
1774418931.840137,19
1774418931.8611987,18
1774418931.877783,17
1774418931.8960583,16
1774418931.9121523,15
1774418931.9255188,14
1774418931.9408567,13
1774418931.9611068,13
1774418931.9764624,15
1774418931.9920652,19
1774418932.0064974,27
1774418932.0203571,36
1774418932.0364494,45
1774418932.056464,56
1774418932.0697153,64
1774418932.0897915,68
1774418932.103599,70
1774418932.1204727,70
1774418932.1469884,69
1774418932.1581094,68
1774418932.1704226,68
1774418932.1876233,68
1774418932.2043967,69
1774418932.2206314,70
1774418932.2368236,70
1774418932.2534974,69
1774418932.2700703,68
1774418932.288287,66
1774418932.3036804,64
1774418932.323259,62
1774418932.3414,61
1774418932.3561122,60
1774418932.3732505,58
1774418932.3894389,57
1774418932.4037642,55
1774418932.4204116,53
1774418932.436398,51
1774418932.4564211,49
1774418932.469776,47
1774418932.489434,45
1774418932.5063245,42
1774418932.5229647,40
1774418932.5367155,39
1774418932.556402,38
1774418932.5723276,36
1774418932.5916119,34
1774418932.6121366,33
1774418932.6280897,31
1774418932.6387665,30
1774418932.655092,29
1774418932.6767654,27
1774418932.692421,26
1774418932.7059,25
1774418932.7243385,24
1774418932.7405095,22
1774418932.7552645,21
1774418932.7706916,20
1774418932.7869668,19
1774418932.8035433,18
1774418932.823263,17
1774418932.8382447,16
1774418932.860456,15
1774418932.8722925,14
1774418932.894153,13
1774418932.904622,12
1774418932.924074,11
1774418932.9376297,10
1774418932.9553387,9
1774418932.9717073,9
1774418932.995948,11
1774418933.0037138,16
1774418933.0306199,24
1774418933.0409763,33
1774418933.058304,42
1774418933.0730686,51
1774418933.0870178,58
1774418933.10417,62
1774418933.1200922,63
