frame,timestamp
0,1774422769.1414745
1,1774422769.1734812
2,1774422769.2055347
3,1774422769.2377079
4,1774422769.269633
5,1774422769.3174899
6,1774422769.3496935
7,1774422769.3816042
8,1774422769.4136572
9,1774422769.4456947
10,1774422769.477576
11,1774422769.5100534
12,1774422769.5427287
13,1774422769.5750947
14,1774422769.6056774
15,1774422769.6378815
16,1774422769.6696813
17,1774422769.702305
18,1774422769.7495687
19,1774422769.783516
20,1774422769.8143904
21,1774422769.8455749
22,1774422769.8793814
23,1774422769.9096737
24,1774422769.9429243
25,1774422769.97407
26,1774422770.005546
27,1774422770.03752
28,1774422770.0698345
29,1774422770.1192439
30,1774422770.1506445
31,1774422770.186792
32,1774422770.2152839
33,1774422770.2459195
34,1774422770.2810721
35,1774422770.309641
36,1774422770.3424256
37,1774422770.3741567
38,1774422770.4064004
39,1774422770.4376686
40,1774422770.4721367
41,1774422770.5016906
42,1774422770.550785
43,1774422770.5816534
44,1774422770.6134455
45,1774422770.6454444
46,1774422770.6776075
47,1774422770.7095947
48,1774422770.7439513
49,1774422770.7738373
50,1774422770.8056898
51,1774422770.837526
52,1774422770.870037
53,1774422770.9020162
54,1774422770.9501565
55,1774422770.9817905
56,1774422771.0135803
57,1774422771.0467558
58,1774422771.0801907
59,1774422771.1126552
60,1774422771.142739
61,1774422771.174273
62,1774422771.2054808
63,1774422771.2374516
64,1774422771.2706215
65,1774422771.3184068
66,1774422771.351954
67,1774422771.3822436
68,1774422771.413381
69,1774422771.4486542
70,1774422771.4774256
71,1774422771.5122268
72,1774422771.541674
73,1774422771.5737433
74,1774422771.6055534
75,1774422771.6388724
76,1774422771.6722977
77,1774422771.7015955
78,1774422771.7498827
79,1774422771.7814584
80,1774422771.813558
81,1774422771.8454015
82,1774422771.8780684
83,1774422771.9095001
84,1774422771.9433203
85,1774422771.9741695
86,1774422772.0055087
87,1774422772.0374038
88,1774422772.0694866
89,1774422772.1020958
90,1774422772.1514175
91,1774422772.1814342
92,1774422772.2157533
93,1774422772.2475097
94,1774422772.277473
95,1774422772.3096344
96,1774422772.346157
97,1774422772.3783545
98,1774422772.4087887
99,1774422772.438785
100,1774422772.4702702
101,1774422772.5028749
102,1774422772.5519922
103,1774422772.581419
104,1774422772.6135156
105,1774422772.6473572
106,1774422772.6790085
107,1774422772.7140849
108,1774422772.7439299
109,1774422772.7761834
110,1774422772.8055198
111,1774422772.8374054
112,1774422772.8720906
113,1774422772.9014795
114,1774422772.9508603
115,1774422772.9825652
116,1774422773.013489
117,1774422773.045417
118,1774422773.0788836
119,1774422773.1142144
120,1774422773.1422698
121,1774422773.1742315
122,1774422773.205884
123,1774422773.2377913
124,1774422773.2695491
125,1774422773.302412
126,1774422773.3497975
127,1774422773.381441
128,1774422773.4138172
129,1774422773.4454198
130,1774422773.4793134
131,1774422773.51035
132,1774422773.5414188
133,1774422773.5742207
134,1774422773.6055672
135,1774422773.6374886
136,1774422773.670259
137,1774422773.7015104
138,1774422773.734156
139,1774422773.7817907
140,1774422773.8147144
141,1774422773.846445
142,1774422773.877539
143,1774422773.9110653
144,1774422773.9421206
145,1774422773.9753654
146,1774422774.0060954
147,1774422774.0374389
148,1774422774.0704708
149,1774422774.1030433
150,1774422774.149583
151,1774422774.1814263
152,1774422774.215196
153,1774422774.245504
154,1774422774.2774951
155,1774422774.3096302
156,1774422774.343402
157,1774422774.3739717
158,1774422774.4055104
159,1774422774.4374006
160,1774422774.4694355
161,1774422774.5021944
162,1774422774.5340707
163,1774422774.5814948
164,1774422774.6133628
165,1774422774.6453621
166,1774422774.6795926
167,1774422774.7101514
168,1774422774.7421973
169,1774422774.7741299
170,1774422774.8057015
171,1774422774.8390627
172,1774422774.87025
173,1774422774.9026556
174,1774422774.9367218
175,1774422774.9816911
176,1774422775.0134075
177,1774422775.0455441
178,1774422775.0786903
179,1774422775.1107118
180,1774422775.1415071
181,1774422775.1740036
182,1774422775.2055416
183,1774422775.2387006
184,1774422775.2706995
185,1774422775.3015695
186,1774422775.350704
187,1774422775.3816993
188,1774422775.4143777
189,1774422775.4461086
190,1774422775.477832
191,1774422775.5112364
192,1774422775.5421872
193,1774422775.5743103
194,1774422775.6055815
195,1774422775.6376302
196,1774422775.6694858
197,1774422775.7021544
198,1774422775.7358506
199,1774422775.7847526
200,1774422775.8146088
201,1774422775.8481014
202,1774422775.8774235
203,1774422775.9094043
204,1774422775.9441664
205,1774422775.974257
206,1774422776.0056155
207,1774422776.037572
208,1774422776.0720866
209,1774422776.1015327
210,1774422776.138339
211,1774422776.1815457
212,1774422776.21427
213,1774422776.24815
214,1774422776.2783191
215,1774422776.3099852
216,1774422776.342235
217,1774422776.374918
218,1774422776.405466
219,1774422776.4387698
220,1774422776.4697664
221,1774422776.5015438
222,1774422776.5336902
223,1774422776.5813713
224,1774422776.6134892
225,1774422776.6454623
226,1774422776.6803794
227,1774422776.7099788
228,1774422776.74174
229,1774422776.7748342
230,1774422776.8055027
231,1774422776.8375764
232,1774422776.8695412
233,1774422776.9021509
234,1774422776.933393
235,1774422776.9813476
236,1774422777.0134344
237,1774422777.0460892
238,1774422777.0800188
239,1774422777.1154728
240,1774422777.1424274
241,1774422777.1753037
242,1774422777.2056253
243,1774422777.2374063
244,1774422777.2719636
245,1774422777.3013935
246,1774422777.3341374
247,1774422777.382852
248,1774422777.4159286
249,1774422777.446202
250,1774422777.4806583
251,1774422777.5093951
252,1774422777.5416493
253,1774422777.5738294
254,1774422777.605495
