timestamp,bvp
1774420679.7398753,27
1774420679.7565105,35
1774420679.773252,44
1774420679.7898629,55
1774420679.8064823,67
1774420679.8232112,77
1774420679.8398397,83
1774420679.856526,85
1774420679.8732493,84
1774420679.8898053,80
1774420679.906527,76
1774420679.923158,71
1774420679.9398994,67
1774420679.9564729,62
1774420679.973136,58
1774420679.9899783,54
1774420680.0068836,51
1774420680.024036,48
1774420680.0432844,46
1774420680.0567365,44
1774420680.0739648,44
1774420680.0902853,44
1774420680.110773,44
1774420680.1236503,43
1774420680.1408494,42
1774420680.157019,40
1774420680.1735685,39
1774420680.1977863,36
1774420680.2070928,33
1774420680.2234828,31
1774420680.2408204,28
1774420680.2604852,25
1774420680.2732162,23
1774420680.2901595,21
1774420680.3071687,20
1774420680.3251681,19
1774420680.3406875,18
1774420680.3569148,17
1774420680.3736355,17
1774420680.3899062,17
1774420680.4069526,18
1774420680.4330761,18
1774420680.456395,18
1774420680.4599533,19
1774420680.4763045,19
1774420680.4933186,18
1774420680.516388,18
1774420680.5261493,17
1774420680.5434978,18
1774420680.56011,21
1774420680.5740988,28
1774420680.5939379,38
1774420680.6084719,49
1774420680.626702,61
1774420680.642818,73
1774420680.6566648,81
1774420680.6732693,86
1774420680.691519,86
1774420680.7084084,84
1774420680.7237906,79
1774420680.740008,75
1774420680.7572608,70
1774420680.7738552,65
1774420680.7916017,60
1774420680.8078396,56
1774420680.8238862,53
1774420680.8423505,50
1774420680.8601816,48
1774420680.875669,47
1774420680.89195,46
1774420680.9085588,46
1774420680.924356,46
1774420680.94217,46
1774420680.9565945,45
1774420680.9741373,43
1774420680.9904022,41
1774420681.0071757,40
1774420681.0264573,37
1774420681.0405939,34
1774420681.0595708,32
1774420681.0743566,29
1774420681.094151,27
1774420681.1082919,25
1774420681.1235516,23
1774420681.1435452,22
1774420681.1597562,21
1774420681.176916,21
1774420681.1917388,20
1774420681.2083175,21
1774420681.2264533,21
1774420681.242879,22
1774420681.2601595,22
1774420681.2773051,22
1774420681.2965682,22
1774420681.310729,22
1774420681.3262014,21
1774420681.3429892,21
1774420681.3595788,22
1774420681.3765204,26
1774420681.3928926,34
1774420681.4084399,43
1774420681.4262986,54
1774420681.4408882,36
1774420682.2067795,9
1774420682.2261794,28
1774420682.2430515,47
1774420682.2596483,65
1774420682.2762692,79
1774420682.3016596,87
1774420682.3121796,90
1774420682.3269522,88
1774420682.3396993,83
1774420682.359357,58
1774420682.3757658,55
1774420682.3928466,52
1774420682.4098325,49
1774420682.426793,47
1774420682.44156,44
1774420682.459843,43
1774420682.478279,41
1774420682.4928658,41
1774420682.5089526,40
1774420682.5247986,41
1774420682.5429718,41
1774420682.5572357,41
1774420682.576405,40
1774420682.5909617,40
1774420682.6083581,39
1774420682.626465,37
1774420682.6404333,35
1774420682.666882,33
1774420682.6732469,31
1774420682.7002354,30
1774420682.7077985,28
1774420682.7281096,27
1774420682.740459,26
1774420682.760278,25
1774420682.776387,25
1774420682.792861,25
1774420682.8095367,25
1774420682.826298,25
1774420682.8437643,26
1774420682.860019,26
1774420682.876395,26
1774420682.891809,26
1774420682.9094272,26
1774420682.923696,26
1774420682.9400523,27
1774420682.9564433,30
1774420682.976305,34
1774420682.9928403,40
1774420683.0098097,48
1774420683.026322,57
1774420683.0403612,64
1774420683.0595727,69
1774420683.078525,71
