frame,timestamp
0,1774420679.8400638
1,1774420679.8720787
2,1774420679.9041286
3,1774420679.9361281
4,1774420679.9679914
5,1774420680.000024
6,1774420680.032251
7,1774420680.0644865
8,1774420680.0962777
9,1774420680.1283188
10,1774420680.160255
11,1774420680.2082763
12,1774420680.240648
13,1774420680.2722368
14,1774420680.304459
15,1774420680.336488
16,1774420680.3683872
17,1774420680.4002805
18,1774420680.4329011
19,1774420680.4645588
20,1774420680.4996607
21,1774420680.528731
22,1774420680.5768397
23,1774420680.6082845
24,1774420680.642828
25,1774420680.6731265
26,1774420680.7042809
27,1774420680.7363253
28,1774420680.7687967
29,1774420680.800374
30,1774420680.8326943
31,1774420680.8645017
32,1774420680.8967445
33,1774420680.9292195
34,1774420680.9766662
35,1774420681.0093684
36,1774420681.040536
37,1774420681.074177
38,1774420681.1043563
39,1774420681.1364493
40,1774420681.1682703
41,1774420681.2006993
42,1774420681.233507
43,1774420681.2655401
44,1774420681.298887
45,1774420681.3448024
46,1774420681.3764133
47,1774420681.4084504
48,1774420681.440738
49,1774420681.4728773
50,1774420681.5045135
51,1774420681.5364459
52,1774420681.5694337
53,1774420681.6008627
54,1774420681.6334574
55,1774420681.664143
56,1774420681.7126486
57,1774420681.7446177
58,1774420681.7770681
59,1774420681.8083255
60,1774420681.8428411
61,1774420681.8755083
62,1774420681.9042153
63,1774420681.942846
64,1774420681.9683082
65,1774420682.000569
66,1774420682.0337152
67,1774420682.0657613
68,1774420682.1136253
69,1774420682.1516206
70,1774420682.1762204
71,1774420682.2081475
72,1774420682.2428665
73,1774420682.276092
74,1774420682.3041422
75,1774420682.3395689
76,1774420682.3756354
77,1774420682.401066
78,1774420682.4324498
79,1774420682.4808602
80,1774420682.514107
81,1774420682.544411
82,1774420682.5762446
83,1774420682.6083155
84,1774420682.640295
85,1774420682.6724844
86,1774420682.7046242
87,1774420682.7380586
88,1774420682.7687993
89,1774420682.8003292
90,1774420682.8550088
91,1774420682.882893
92,1774420682.912352
93,1774420682.944461
94,1774420682.9763803
95,1774420683.0096653
96,1774420683.0402255
97,1774420683.0783305
98,1774420683.1042283
99,1774420683.1395802
100,1774420683.1713426
101,1774420683.2002287
102,1774420683.2513723
103,1774420683.2831047
104,1774420683.3127224
105,1774420683.3461344
106,1774420683.3763871
107,1774420683.4082649
108,1774420683.4428346
109,1774420683.4730642
110,1774420683.5043
111,1774420683.53652
112,1774420683.5706196
113,1774420683.6173334
114,1774420683.6522849
115,1774420683.6838377
116,1774420683.7129426
117,1774420683.7460065
118,1774420683.7765486
119,1774420683.8085668
120,1774420683.8422978
121,1774420683.8732827
122,1774420683.9047017
123,1774420683.9364347
124,1774420683.9843893
125,1774420684.0165296
126,1774420684.0491738
127,1774420684.08029
128,1774420684.1128132
129,1774420684.1446283
130,1774420684.176515
131,1774420684.2106864
132,1774420684.240321
133,1774420684.2747362
134,1774420684.306351
135,1774420684.3389747
136,1774420684.3840635
137,1774420684.4242053
138,1774420684.4483387
139,1774420684.4801164
140,1774420684.5134175
141,1774420684.5443752
142,1774420684.576373
143,1774420684.6079872
144,1774420684.6410854
145,1774420684.672853
146,1774420684.7065077
147,1774420684.7546942
148,1774420684.7912576
149,1774420684.8162472
150,1774420684.8507552
151,1774420684.884773
152,1774420684.9165921
153,1774420684.9452233
154,1774420684.9761283
155,1774420685.0092633
156,1774420685.0401826
157,1774420685.076169
158,1774420685.1245313
159,1774420685.1524491
160,1774420685.184134
161,1774420685.2164917
162,1774420685.2482672
163,1774420685.2836268
164,1774420685.312264
165,1774420685.344655
166,1774420685.3759873
167,1774420685.4098997
168,1774420685.442749
169,1774420685.4724727
170,1774420685.5210388
171,1774420685.554624
172,1774420685.5840907
173,1774420685.61733
174,1774420685.6479318
175,1774420685.6812909
176,1774420685.7139792
177,1774420685.7444744
178,1774420685.7762585
179,1774420685.8094735
180,1774420685.840203
181,1774420685.887998
182,1774420685.9200394
183,1774420685.9590244
184,1774420685.9903913
185,1774420686.0222294
186,1774420686.048042
187,1774420686.0832517
188,1774420686.117279
189,1774420686.1447904
190,1774420686.1783028
191,1774420686.2079709
192,1774420686.2399483
193,1774420686.288211
194,1774420686.3200967
195,1774420686.355171
196,1774420686.3839903
197,1774420686.4164658
198,1774420686.448351
199,1774420686.4822533
200,1774420686.5129821
201,1774420686.5446568
202,1774420686.5763078
203,1774420686.608255
204,1774420686.6591778
205,1774420686.6897852
206,1774420686.7203853
207,1774420686.7531402
208,1774420686.786223
209,1774420686.8202639
210,1774420686.84891
211,1774420686.8820298
212,1774420686.9157772
213,1774420686.9478376
214,1774420686.9759836
215,1774420687.025488
216,1774420687.0562665
217,1774420687.0881844
218,1774420687.1231024
219,1774420687.1551034
220,1774420687.185043
221,1774420687.2175238
222,1774420687.247948
223,1774420687.2800286
224,1774420687.3123095
225,1774420687.3454666
226,1774420687.3762808
227,1774420687.4239817
228,1774420687.4560852
229,1774420687.488271
230,1774420687.520794
231,1774420687.5521393
232,1774420687.5844388
233,1774420687.6184502
234,1774420687.6484656
235,1774420687.680686
236,1774420687.7123122
237,1774420687.7449832
238,1774420687.7928348
239,1774420687.824805
240,1774420687.8596945
241,1774420687.8880012
242,1774420687.9223645
243,1774420687.9526582
244,1774420687.986146
245,1774420688.0160663
246,1774420688.0483804
247,1774420688.0802588
248,1774420688.1121206
249,1774420688.160472
250,1774420688.192965
251,1774420688.2257972
252,1774420688.2575347
253,1774420688.293728
254,1774420688.3261216
255,1774420688.3521676
256,1774420688.3845644
257,1774420688.4191413
258,1774420688.4479864
259,1774420688.4828293
